Index,StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,TotPkts,TotBytes,SrcBytes,IsAnomaly
244,46.53.05,0.002924,udp,184.242.33.131,21698,  <->,147.32.84.229,13363,CON,2,574,514,0
245,46.53.05,3538.139648,udp,89.236.150.110,26839,  <->,147.32.84.229,13363,CON,32,7568,2431,0
246,46.53.05,0.002256,udp,89.169.38.183,42071,  <->,147.32.84.229,13363,CON,2,557,497,0
247,46.53.05,0.002493,udp,210.49.167.41,11750,  <->,147.32.84.229,13363,CON,2,136,76,0
248,46.53.05,0.024968,udp,147.32.86.194,50752,  <->,147.32.80.9,53,CON,2,375,77,0
249,46.53.05,0.00143,udp,114.43.207.165,31468,  <->,147.32.84.229,13363,CON,2,134,74,0
250,46.53.05,3546.360596,udp,147.32.86.111,62833,  <->,213.200.111.122,3478,CON,42,3843,1575,0
251,46.53.05,2484.460693,udp,77.124.131.205,37143,  <->,147.32.84.229,13363,CON,4,475,351,0
252,46.53.05,3595.320557,udp,78.108.97.41,44774,  <->,147.32.84.242,23,CON,880,97899,47223,0
253,46.53.05,0.001637,udp,147.32.85.30,52729,  <->,147.32.80.9,53,CON,2,271,72,0
254,46.53.05,16.925247,tcp,147.32.85.30,49715,   ->,195.113.232.80,80,SRA_SA,4,252,186,0
255,46.53.05,16.924578,tcp,147.32.85.30,49716,   ->,195.113.232.80,80,SRPA_SPA,9,2399,749,0
256,46.53.05,50.308365,udp,213.160.160.151,18663,  <->,147.32.84.229,13363,CON,4,482,338,0
257,46.53.05,3561.828857,tcp,147.32.84.229,13363,  <?>,195.91.109.154,20341,PA_PA,318,36764,12406,0
258,46.53.05,0.000553,tcp,74.201.117.247,80,  <?>,147.32.84.59,49394,FA_RA,3,180,60,0
259,46.53.05,3092.14209,udp,147.32.84.229,13363,  <->,140.164.56.22,12604,CON,23,3638,2594,0
260,46.53.05,0.0,udp,147.32.84.229,13363,   ->,115.87.194.179,14758,INT,1,87,87,1
261,46.53.05,3431.154541,udp,147.32.84.229,13363,  <->,183.88.0.239,58189,CON,13,1666,518,0
262,46.53.05,0.0,udp,147.32.84.229,13363,   ->,115.87.194.179,14774,INT,1,87,87,1
263,46.53.05,2721.439697,udp,147.32.84.229,13363,  <->,78.141.181.223,34048,CON,17,2156,1315,0
264,46.53.05,2441.838135,udp,147.32.84.229,13363,  <->,118.165.97.144,9977,CON,4,270,150,0
265,46.53.05,2820.373047,udp,147.32.84.229,13363,  <->,91.127.111.247,49387,CON,16,2568,1248,0
266,46.53.05,3523.4021,udp,147.32.84.229,13363,  <->,91.192.219.27,53229,CON,92,8248,5061,0
267,46.53.05,3065.831299,udp,147.32.84.229,13363,  <->,114.27.75.221,6850,CON,6,400,206,0
268,46.53.05,3103.567627,udp,147.32.84.229,13363,  <->,195.112.110.248,38529,CON,12,2156,1313,0
269,46.53.06,8.186002,tcp,79.78.83.0,60673,   ->,147.32.84.229,13363,S_SA,12,860,374,0
270,46.53.06,15.093795,tcp,178.236.4.29,80,   ?>,147.32.86.141,2013,FA_,5,300,300,0
271,46.53.06,0.062894,tcp,66.249.66.241,44895,   ->,147.32.86.92,80,FSPA_FSPA,10,1371,604,0
272,46.53.06,2456.376221,udp,174.53.233.126,15772,  <->,147.32.84.229,13363,CON,8,975,305,0
273,46.53.06,0.001026,udp,187.105.22.143,61837,  <->,147.32.84.229,13363,CON,2,143,82,0
274,46.53.06,0.01375,tcp,74.125.232.216,443,  <?>,147.32.84.68,59592,FPA_FPA,7,1291,1030,0
275,46.53.06,1471.934448,udp,60.229.10.85,42395,  <->,147.32.84.229,13363,CON,4,1220,154,0
276,46.53.06,1825.884399,udp,95.60.148.50,6890,  <->,147.32.84.229,13363,CON,4,266,146,0
277,46.53.06,216.798004,tcp,147.32.84.68,59593,  <?>,74.125.232.216,443,FPA_FPA,41,8452,3011,0
278,46.53.06,3540.087646,tcp,213.220.212.174,55015,  <?>,147.32.84.229,13363,PA_PA,161,17053,12643,0
279,46.53.06,0.001228,udp,213.162.68.167,20557,  <->,147.32.84.229,13363,CON,2,169,83,0
280,46.53.06,146.657318,tcp,178.96.223.191,50343,  <?>,147.32.84.229,443,FRPA_FPA,32,2893,1691,0
281,46.53.06,0.001002,udp,79.132.0.50,48163,  <->,147.32.84.229,443,CON,2,128,60,0
282,46.53.06,3404.792725,udp,95.174.209.49,12149,  <->,147.32.84.229,13363,CON,30,3603,2072,0
283,46.53.06,2338.685303,udp,93.155.164.122,50147,  <->,147.32.84.229,13363,CON,4,712,149,0
284,46.53.06,3455.334717,udp,87.50.100.122,32076,  <->,147.32.84.229,13363,CON,16,1896,1400,0
285,46.53.06,0.000907,udp,79.130.2.158,14735,  <->,147.32.84.229,13363,CON,2,243,181,0
286,46.53.06,46.127319,udp,151.62.24.42,47891,  <->,147.32.84.229,13363,CON,10,1757,1176,0
287,46.53.06,1.106709,udp,147.32.86.111,59053,  <->,147.32.80.9,53,CON,3,308,160,0
288,46.53.06,60.117947,tcp,147.32.84.229,13363,   ?>,111.81.72.250,49176,FPA_,7,724,724,0
289,46.53.06,3567.362793,tcp,147.32.84.229,13363,  <?>,85.71.29.123,11654,PA_PA,215,19858,8853,0
290,46.53.06,3562.491211,tcp,147.32.84.229,443,  <?>,62.134.46.4,49578,PA_PA,1090,117276,51445,0
291,46.53.06,3416.869873,tcp,147.32.84.229,443,  <?>,193.198.99.10,31971,FPA_FPA,487,53934,22726,0
292,46.53.06,231.320358,tcp,147.32.84.229,80,  <?>,213.181.225.101,40783,PA_PA,49,5249,1831,0
293,46.53.06,1266.369141,tcp,77.220.30.250,49296,  <?>,147.32.84.229,443,RPA_PA,345,34846,22447,0
294,46.53.06,0.00074,tcp,147.32.84.59,54396,  <?>,92.43.56.151,80,FA_A,2,132,66,0
295,46.53.06,0.00081,tcp,147.32.84.59,54392,  <?>,92.43.56.151,80,FA_A,2,132,66,0
296,46.53.06,0.000991,tcp,147.32.84.59,54393,  <?>,92.43.56.151,80,FA_A,2,132,66,0
297,46.53.06,0.000819,tcp,147.32.84.59,54391,  <?>,92.43.56.151,80,FA_A,2,132,66,0
298,46.53.06,0.000878,tcp,147.32.84.59,54390,  <?>,92.43.56.151,80,FA_A,2,132,66,0
299,46.53.06,0.000869,tcp,147.32.84.59,54394,  <?>,92.43.56.151,80,FA_A,2,132,66,0
300,46.53.06,0.000876,tcp,147.32.84.59,54395,  <?>,92.43.56.151,80,FA_A,2,132,66,0
301,46.53.06,0.000877,tcp,147.32.84.59,54389,  <?>,92.43.56.151,80,FA_A,2,132,66,0
302,46.53.07,3546.819824,udp,91.148.160.38,1056,  <->,147.32.84.229,13363,CON,34,2329,1309,0
303,46.53.07,2956.986328,udp,196.210.180.92,36210,  <->,147.32.84.229,13363,CON,8,2233,311,0
304,46.53.07,3023.510742,udp,128.122.184.9,57892,  <->,147.32.84.229,13363,CON,16,1284,800,0
305,46.53.07,9.447216,udp,80.249.83.9,6031,  <->,147.32.84.229,13363,CON,4,1089,548,0
306,46.53.07,1471.170166,udp,147.32.84.229,13363,   ->,124.26.221.218,59520,INT,8,1473,1473,1
307,46.53.07,3.339133,tcp,147.32.86.147,35754,  <?>,74.125.232.194,80,FPA_FPA,108,78529,6726,0
308,46.53.07,9.818662,tcp,147.32.86.147,35788,  <?>,74.125.232.194,80,FPA_FPA,162,116919,10710,0
309,46.53.07,3568.358887,tcp,74.125.39.125,5223,  <?>,147.32.84.59,60875,PA_PA,342,94213,75363,0
310,46.53.07,3486.972168,tcp,74.125.39.125,5222,  <?>,147.32.84.59,38674,PA_A,94,17623,14521,0
311,46.53.07,15.093812,tcp,178.236.4.29,80,   ?>,147.32.86.141,2018,FA_,5,300,300,0
312,46.53.07,0.00223,udp,91.138.241.52,38476,  <->,147.32.84.229,13363,CON,2,661,601,0
313,46.53.07,187.516251,tcp,74.125.232.202,443,  <?>,147.32.84.59,60636,FPA_FPA,38,4207,2860,0
314,46.53.07,0.039121,tcp,147.32.84.59,49764,   ->,173.194.1.37,80,FSPA_FSPA,18,10475,759,0
315,46.53.07,3035.234375,udp,79.129.109.30,20677,  <->,147.32.84.229,13363,CON,12,1452,1080,0
316,46.53.07,3288.033691,udp,208.88.186.8,34003,  <->,147.32.84.229,13363,CON,14,4085,884,0
317,46.53.07,7.026184,udp,94.155.50.233,17740,  <->,147.32.84.229,13363,CON,4,735,615,0
318,46.53.07,3048.114014,udp,66.65.140.99,29550,  <->,147.32.84.229,13363,CON,12,1511,1077,0
319,46.53.07,3599.047607,tcp,195.250.146.6,554,  <?>,147.32.84.59,49375,PA_PA,55068,61164753,60334389,0
320,46.53.07,0.001958,udp,218.160.246.114,48554,  <->,147.32.84.229,13363,CON,2,522,462,0
321,46.53.07,3418.270996,udp,193.84.86.14,28587,  <->,147.32.84.229,13363,CON,10,1235,845,0
322,46.53.07,3594.230713,tcp,147.32.84.229,13363,  <?>,193.84.86.14,2374,PA_PA,1049,112804,52205,0
323,46.53.07,3599.994385,tcp,194.228.143.168,22769,  <?>,147.32.84.229,13363,PA_PA,665,64294,38172,0
324,46.53.07,0.001731,udp,93.109.110.181,49232,  <->,147.32.84.229,13363,CON,2,525,465,0
325,46.53.07,2775.833008,udp,147.32.84.229,13363,  <->,58.170.170.187,26245,CON,10,1065,344,0
326,46.53.08,2446.648682,udp,89.215.71.16,50197,  <->,147.32.84.229,13363,CON,8,538,298,0
327,46.53.08,1591.794556,udp,147.32.84.229,13363,   ->,71.66.228.58,9892,INT,5,381,381,1
328,46.53.08,0.39558,udp,213.255.82.46,51313,  <->,147.32.84.229,13363,CON,2,261,181,0
329,46.53.08,1900.755615,udp,89.28.105.80,51838,  <->,147.32.84.229,13363,CON,6,487,217,0
330,46.53.08,3591.473389,tcp,147.32.84.229,13363,  <?>,93.56.35.22,1048,PA_PA,587,58970,24418,0
331,46.53.08,3048.678467,udp,89.45.153.140,14412,  <->,147.32.84.229,13363,CON,4,272,152,0
332,46.53.08,0.000987,tcp,147.32.80.13,80,  <?>,147.32.84.3,48024,FPA_FPA,9,705,348,0
333,46.53.08,3599.235352,udp,147.32.80.13,514,   ->,147.32.84.138,2990,INT,12441,10742562,10742562,0
334,46.53.08,3599.235352,icmp,147.32.84.138,0x0303,   ->,147.32.80.13,0xae0b,URP,2941,1641273,1641273,0
335,46.53.08,252.924301,tcp,147.32.84.3,58607,  <?>,147.32.80.13,80,FPA_FPA,34,5582,3331,0
336,46.53.08,0.001196,udp,60.247.101.19,48165,  <->,147.32.84.229,13363,CON,2,588,76,0
337,46.53.08,3585.821045,udp,78.141.179.8,34036,  <->,147.32.84.229,13363,CON,6,976,673,0
338,46.53.08,1206.906982,udp,72.55.140.87,48225,  <->,147.32.84.229,13363,CON,4,266,146,0
339,46.53.08,0.001275,udp,124.155.44.8,8687,  <->,147.32.84.229,13363,CON,2,137,77,0
340,46.53.08,2103.76001,tcp,147.32.84.229,13363,  <?>,94.111.102.205,56169,PA_PA,415,39141,14916,0
341,46.53.08,10.962749,tcp,79.78.83.0,60679,   ->,147.32.84.229,80,S_SA,18,1304,608,0
342,46.53.08,2580.350098,udp,84.153.166.239,19207,   ->,147.32.86.165,12114,INT,10,1959,1959,1
343,46.53.08,78.975937,tcp,147.32.86.187,49556,  <?>,195.113.232.82,80,FA_FA,7,432,240,0
344,46.53.08,0.000206,udp,147.32.84.16,60389,  <->,147.32.80.9,53,CON,2,211,78,0
345,46.53.08,0.000163,udp,147.32.84.16,37443,  <->,147.32.80.9,53,CON,2,232,91,0
346,46.53.08,0.000428,udp,147.32.84.16,39300,  <->,147.32.80.9,53,CON,2,301,78,0
347,46.53.08,7.149952,tcp,147.32.84.16,33079,   ->,147.32.192.127,443,SRPA_FSRPA,33,17595,2326,0
348,46.53.08,1.208077,tcp,147.32.84.19,995,  <?>,89.24.7.87,33445,FRPA_PA,43,26740,25424,0
349,46.53.08,1754.884521,udp,84.123.27.242,11813,  <->,147.32.84.229,13363,CON,8,3213,182,0
350,46.53.09,3045.629639,udp,147.32.84.229,13363,  <->,81.165.46.181,9836,CON,16,1556,1076,0
351,46.53.09,3168.750732,udp,89.208.216.118,18679,  <->,147.32.84.229,13363,CON,12,1143,776,0
352,46.53.09,2593.727051,udp,171.64.245.206,22518,  <->,147.32.84.229,13363,CON,6,917,737,0
353,46.53.09,63.281677,udp,2.104.91.251,44593,  <->,147.32.84.229,13363,CON,26,1729,949,0
354,46.53.09,2410.289551,udp,217.165.88.133,61743,  <->,147.32.84.229,13363,CON,4,270,150,0
355,46.53.09,0.000281,udp,147.32.84.138,51335,  <->,147.32.80.9,53,CON,2,214,81,0
356,46.53.09,0.000278,udp,147.32.84.138,44242,  <->,147.32.80.9,53,CON,2,214,81,0
357,46.53.09,3541.022217,udp,147.32.87.40,123,  <->,147.231.100.5,123,CON,112,10080,5040,0
358,46.53.09,3047.358398,udp,95.148.153.79,25274,  <->,147.32.84.229,13363,CON,4,280,160,0
359,46.53.09,3475.116943,udp,147.32.84.229,13363,   ->,88.216.50.69,48133,INT,8,586,586,1
360,46.53.09,0.00022,udp,147.32.84.138,60410,  <->,147.32.80.9,53,CON,2,214,81,0
361,46.53.09,0.000238,udp,147.32.84.138,51477,  <->,147.32.80.9,53,CON,2,214,81,0
362,46.53.09,3328.385986,udp,98.243.178.193,57753,  <->,147.32.84.229,13363,CON,6,1237,609,0
363,46.53.09,0.00019,udp,147.32.84.138,50279,  <->,147.32.80.9,53,CON,2,214,81,0
364,46.53.09,0.000232,udp,147.32.84.138,38233,  <->,147.32.80.9,53,CON,2,214,81,0
365,46.53.09,3075.341553,udp,93.97.178.23,14899,  <->,147.32.84.229,13363,CON,8,956,708,0
366,46.53.09,0.000237,udp,147.32.84.138,54107,  <->,147.32.80.9,53,CON,2,214,81,0
367,46.53.09,0.000279,udp,147.32.84.138,48579,  <->,147.32.80.9,53,CON,2,214,81,0
368,46.53.09,0.000451,udp,147.32.84.25,60446,  <->,147.32.80.9,53,CON,2,377,75,0
369,46.53.09,0.00045,udp,147.32.84.25,60446,  <->,147.32.80.9,53,CON,2,227,75,0
370,46.53.09,429.65451,tcp,147.32.84.25,42493,   ->,74.125.232.215,80,FSPA_FSPA,81,25951,16443,0
371,46.53.09,0.000224,udp,147.32.84.138,52620,  <->,147.32.80.9,53,CON,2,214,81,0
372,46.53.09,0.000224,udp,147.32.84.138,47562,  <->,147.32.80.9,53,CON,2,214,81,0
373,46.53.09,0.000257,udp,147.32.84.138,43130,  <->,147.32.80.9,53,CON,2,214,81,0
374,46.53.09,0.000301,udp,147.32.84.138,36377,  <->,147.32.80.9,53,CON,2,214,81,0
375,46.53.09,0.000771,udp,76.200.191.26,34103,  <->,147.32.84.229,13363,CON,2,139,79,0
376,46.53.09,2380.030518,udp,99.169.203.10,51751,  <->,147.32.84.229,13363,CON,6,1572,576,0
377,46.53.09,0.002062,udp,174.7.122.164,42944,  <->,147.32.84.229,13363,CON,2,522,462,0
378,46.53.09,3540.088135,tcp,83.240.71.78,3273,  <?>,147.32.84.229,13363,PA_PA,264,31824,24386,0
379,46.53.09,1228.907349,udp,119.30.39.87,59644,  <->,147.32.84.229,13363,CON,48,8171,6702,0
380,46.53.09,3535.920898,tcp,195.160.252.45,28596,  <?>,147.32.84.229,13363,PA_PA,234,18856,11237,0
381,46.53.09,4.006963,udp,220.134.36.115,1478,   ->,147.32.86.165,12114,INT,2,228,228,1
382,46.54.00,16.48753,tcp,147.32.85.30,49717,   ->,209.85.148.147,80,SRPA_SPA,9,1766,1102,0
383,46.54.00,16.486506,tcp,147.32.85.30,49718,   ->,209.85.148.147,80,SRA_SA,4,252,186,0
384,46.54.00,0.000354,udp,147.32.85.30,59654,  <->,147.32.80.9,53,CON,2,238,76,0
385,46.54.00,0.00018,udp,147.32.85.30,57428,  <->,147.32.80.9,53,CON,2,197,76,0
386,46.54.00,16.48258,tcp,147.32.85.30,49719,   ->,69.63.190.10,80,SRPA_SPA,26,15234,5278,0
387,46.54.00,16.482821,tcp,147.32.85.30,49720,   ->,69.63.190.10,80,SRPA_SPA,99,93371,3700,0
388,46.54.00,3.18559,tcp,147.32.192.127,443,  <?>,147.32.84.59,47112,FPA_FA,6,433,235,0
389,46.54.00,992.233887,udp,115.108.3.145,11860,  <->,147.32.84.229,13363,CON,4,272,152,0
390,46.54.00,3436.818359,udp,147.32.84.229,13363,   ->,2.220.218.105,59887,INT,20,3040,3040,1
391,46.54.00,3596.614502,udp,147.32.85.84,13716,   ->,67.165.21.169,61192,INT,18,1584,1584,1
392,46.54.00,3596.614502,udp,147.32.85.84,13716,   ->,192.0.1.0,1000,INT,18,1692,1692,1
393,46.54.00,2996.498535,icmp,195.113.235.89,0x0003,   ->,147.32.85.84,0xc000,URN,4,280,280,0
394,46.54.00,3512.116211,udp,58.186.182.107,7248,  <->,147.32.84.229,13363,CON,4,266,146,0
395,46.54.00,3585.290283,tcp,195.212.29.188,47781,  <?>,147.32.84.229,13363,PA_PA,503,45809,22943,0
396,46.54.00,3586.703125,tcp,147.32.84.46,10010,  <?>,147.32.3.51,4147,PA_PA,1788,395330,58282,0
397,46.54.00,1124.369263,udp,175.145.89.85,1024,  <->,147.32.84.229,13363,CON,40,10977,9776,0
398,46.54.00,0.000905,udp,212.248.66.74,16225,  <->,147.32.84.229,13363,CON,2,135,75,0
399,46.54.00,2679.296143,udp,46.35.166.79,30434,  <->,147.32.84.229,13363,CON,4,284,164,0
400,46.54.00,0.000973,udp,2.102.41.58,62774,  <->,147.32.84.229,13363,CON,2,128,68,0
401,46.54.00,3344.18457,udp,147.32.84.59,61615,   ->,147.32.96.112,51058,INT,22,3319,3319,1
402,46.54.00,3599.389404,tcp,213.16.245.175,42063,  <?>,147.32.84.229,13363,PA_PA,2494,243385,129785,0
403,46.54.00,3596.687744,arp,147.32.87.78,0,  who,147.32.87.78,0,INT,656,39360,39360,0
404,46.54.00,3447.69873,udp,147.32.84.229,13363,  <->,195.251.161.149,8486,CON,66,9013,5641,0
405,46.54.00,3447.699219,udp,147.32.84.229,13363,  <->,149.5.45.6,43038,CON,44,5212,3609,0
406,46.54.00,1.750449,udp,217.203.136.107,37544,  <->,147.32.84.229,13363,CON,4,492,334,0
407,46.54.00,0.445291,udp,147.32.86.111,54823,  <->,147.32.1.20,53,CON,2,313,76,0
408,46.54.00,0.0,udp,147.32.80.9,53,   ->,147.32.86.111,58314,INT,1,247,247,0
409,46.54.00,0.002293,udp,123.26.255.254,63011,  <->,147.32.84.229,13363,CON,2,584,524,0
410,46.54.00,0.45662,udp,147.32.86.111,52758,  <->,147.32.80.9,53,CON,2,221,73,0
411,46.54.01,37.972801,udp,62.83.145.131,18490,  <->,147.32.84.229,13363,CON,6,1323,670,0
412,46.54.01,0.00231,udp,78.145.243.255,11660,  <->,147.32.84.229,443,CON,2,128,60,0
413,46.54.01,151.896286,tcp,147.32.85.124,64845,  <?>,109.123.209.192,80,FPA_FPA,86,67387,7487,0
414,46.54.01,3547.112793,tcp,80.188.106.191,3241,  <?>,147.32.84.229,13363,PA_PA,515,56060,32688,0
415,46.54.01,3592.999512,ipx/spx,00:15:17:2c:e5:2d,0,   ->,ff:ff:ff:ff:ff:ff,0,INT,566,52482,52482,0
416,46.54.01,3595.75293,tcp,147.32.84.229,13363,  <?>,41.8.74.49,54802,PA_PA,776,75016,33780,0
417,46.54.01,11.164868,tcp,147.32.84.229,13363,   ?>,150.217.155.122,1046,PA_,2,120,120,0
418,46.54.01,3122.480225,udp,96.60.136.148,9088,  <->,147.32.84.229,13363,CON,6,419,238,0
419,46.54.01,3253.780762,udp,147.32.84.229,13363,  <->,114.24.72.145,40373,CON,18,2412,1767,0
420,46.54.01,14.686424,tcp,147.32.84.59,57010,  <?>,209.85.148.105,443,FA_FPA,9,692,264,0
421,46.54.01,8.04161,tcp,178.236.4.29,80,   ?>,147.32.86.141,2015,FA_,2,120,120,0
422,46.54.02,116.23317,tcp,147.32.85.84,13716,  <?>,151.48.137.187,2581,FPA_FPA,52,4486,2542,0
423,46.54.02,617.640808,udp,147.32.84.229,13363,   ->,123.189.142.158,58628,INT,4,600,600,1
424,46.54.02,1856.212646,udp,147.32.84.229,13363,   ->,93.79.152.94,44293,INT,5,410,410,1
425,46.54.02,2.008503,udp,183.12.36.153,17678,  <->,147.32.84.229,13363,CON,4,274,154,0
426,46.54.02,43.98645,tcp,147.32.85.47,1344,  <?>,170.107.181.167,80,FPA_FPA,31,10272,7739,0
427,46.54.02,232.394547,tcp,147.32.86.147,46075,  <?>,74.125.232.193,80,FPA_FPA,172,128714,10664,0
428,46.54.02,1.857752,tcp,147.32.86.147,35792,  <?>,74.125.232.194,80,FPA_FPA,57,43759,2819,0
429,46.54.02,232.394104,tcp,147.32.86.147,46098,  <?>,74.125.232.193,80,FPA_FPA,275,218834,13766,0
430,46.54.02,718.91626,tcp,147.32.86.147,35500,  <?>,74.125.232.194,80,FPA_FRPA,1523,1199483,85134,0
431,46.54.02,718.915649,tcp,147.32.86.147,35734,  <?>,74.125.232.194,80,FPA_FRPA,1461,1127474,81715,0
432,46.54.02,2.094254,tcp,147.32.86.147,35793,   ->,74.125.232.194,80,FSPA_FSPA,64,44619,3223,0
433,46.54.02,226.503403,tcp,147.32.86.147,46095,  <?>,74.125.232.193,80,FPA_FPA,88,63372,7113,0
434,46.54.02,5.421842,tcp,147.32.86.147,46080,  <?>,74.125.232.193,80,FPA_FPA,33,22924,2225,0
435,46.54.02,718.91394,tcp,147.32.86.147,35505,  <?>,74.125.232.194,80,FPA_FRPA,1351,1056701,77498,0
436,46.54.02,0.009437,tcp,147.32.86.147,34069,  <?>,209.85.148.132,80,FA_FA,3,198,132,0
437,46.54.02,1.486333,tcp,147.32.86.147,35794,   ->,74.125.232.194,80,FSPA_FSPA,30,17404,2167,0
438,46.54.02,0.000895,udp,46.33.9.47,1523,  <->,147.32.84.229,13363,CON,2,143,82,0
439,46.54.02,0.000725,udp,95.71.241.9,41388,  <->,147.32.84.229,13363,CON,2,133,73,0
440,46.54.02,1859.259033,udp,120.199.59.206,38537,  <->,147.32.84.229,13363,CON,4,270,150,0
441,46.54.02,0.001755,udp,147.32.85.30,56687,  <->,147.32.80.9,53,CON,2,427,79,0
442,46.54.02,0.000328,udp,147.32.85.30,60004,  <->,147.32.80.9,53,CON,2,294,79,0
443,46.54.02,3582.011719,rtp,111.255.4.75,23832,  <->,147.32.84.229,13363,CON,12,804,444,0
444,46.54.02,43.943779,tcp,147.32.85.47,1342,  <?>,170.107.181.167,80,FPA_FPA,28,9625,6949,0
445,46.54.02,3151.63916,udp,109.186.40.38,4743,  <->,147.32.84.229,13363,CON,4,276,156,0
446,46.54.02,16.231939,tcp,147.32.85.30,49721,   ->,195.113.232.89,80,SRPA_SPA,58,43187,4983,0
447,46.54.02,16.230215,tcp,147.32.85.30,49722,   ->,195.113.232.89,80,SRPA_SPA,98,98234,5289,0
448,46.54.02,43.932053,tcp,147.32.85.47,1338,  <?>,170.107.181.167,80,FPA_FPA,32,9600,7043,0
449,46.54.02,3539.990479,tcp,84.206.26.34,51050,  <?>,147.32.84.229,443,PA_PA,312,32303,17525,0
450,46.54.02,998.997559,tcp,217.118.66.6,23954,   ->,147.32.84.229,13363,SPA_FSPA,72,7382,4272,0
451,46.54.02,3588.359131,tcp,74.125.232.216,443,  <?>,147.32.84.59,53070,PA_FRPA,435,79788,32531,0
452,46.54.02,0.000495,udp,147.32.86.20,56188,  <->,147.32.80.9,53,CON,2,314,85,0
453,46.54.02,0.168985,tcp,147.32.86.20,4741,   ->,87.98.230.229,80,FSPA_FSPA,66,60383,1513,0
454,46.54.02,2475.219727,udp,125.54.100.88,34239,  <->,147.32.84.229,13363,CON,4,270,150,0
455,46.54.02,472.341705,udp,147.32.84.229,13363,   ->,129.120.60.186,34326,INT,29,2222,2222,1
456,46.54.02,3439.427246,udp,147.32.84.229,13363,  <->,82.11.43.18,41288,CON,15,2108,1798,0
457,46.54.03,3485.037598,udp,98.240.179.234,53256,  <->,147.32.84.229,13363,CON,126,20570,9815,0
458,46.54.03,2447.530518,udp,79.100.184.252,27482,  <->,147.32.84.229,13363,CON,6,411,231,0
459,46.54.03,43.870537,tcp,147.32.85.47,1348,  <?>,170.107.181.167,80,FPA_FPA,28,9328,7009,0
460,46.54.03,780.001099,udp,147.32.84.59,404,  <->,77.78.110.71,123,CON,14,1260,630,0
461,46.54.03,2798.128906,udp,121.215.17.148,46158,  <->,147.32.84.229,13363,CON,12,804,444,0
462,46.54.03,0.000311,udp,58.60.198.72,6371,  <->,147.32.84.229,13363,CON,2,137,77,0
463,46.54.03,2232.548584,udp,41.191.77.250,1494,  <->,147.32.84.229,13363,CON,4,272,152,0
464,46.54.03,4.005993,tcp,95.170.214.140,40209,   ->,147.32.84.229,443,S_SA,5,350,140,0
465,46.54.03,3597.820557,udp,192.168.88.176,631,   ->,192.168.95.255,631,INT,117,23049,23049,1
466,46.54.03,43.830257,tcp,147.32.85.47,1340,  <?>,170.107.181.167,80,FPA_FPA,197,177678,7965,0
467,46.54.03,0.00107,udp,77.122.53.11,19337,  <->,147.32.84.229,13363,CON,2,607,73,0
468,46.54.03,1868.336304,udp,147.32.84.229,13363,   ->,82.139.115.3,39314,INT,4,761,761,1
469,46.54.03,1868.336304,udp,147.32.84.229,13363,   ->,82.18.90.13,20468,INT,4,636,636,1
470,46.54.03,2218.591797,udp,147.32.84.229,13363,   ->,97.100.200.67,33947,INT,4,724,724,1
471,46.54.03,2513.971924,udp,147.32.84.229,13363,   ->,68.81.243.44,8473,INT,7,511,511,1
472,46.54.03,1898.119751,udp,147.32.84.229,13363,   ->,98.218.13.249,63444,INT,10,769,769,1
473,46.54.03,3484.32959,udp,147.32.84.229,13363,  <->,96.51.56.43,53056,CON,118,20900,10664,0
474,46.54.03,3565.782715,udp,147.32.84.229,13363,  <->,130.88.16.50,14602,CON,21,4932,1568,0
475,46.54.03,3584.405273,tcp,147.32.84.229,13363,  <?>,62.228.38.56,56792,PA_PA,187,25223,5949,0
476,46.54.03,3594.369873,udp,80.188.216.82,46705,   ->,147.32.84.185,30123,INT,30,5340,5340,1
477,46.54.03,74.030113,udp,83.137.254.245,47646,  <->,147.32.84.229,13363,CON,22,1408,660,0
478,46.54.04,3024.60376,udp,77.37.170.129,50182,  <->,147.32.84.229,13363,CON,20,3295,1078,0
479,46.54.04,0.001028,udp,89.169.182.86,57565,  <->,147.32.84.229,13363,CON,2,580,74,0
480,46.54.04,3043.48291,udp,95.26.115.142,18483,  <->,147.32.84.229,13363,CON,10,676,376,0
481,46.54.04,2802.317139,tcp,147.32.84.229,80,  <?>,178.177.129.21,56553,PA_PAC,2459,334360,128688,0
482,46.54.04,3573.37793,udp,89.106.42.214,5152,  <->,147.32.84.229,13363,CON,36,3981,2191,0
483,46.54.04,107.558739,tcp,93.147.166.209,4339,  <?>,147.32.84.229,13363,FPA_FPA,8,480,240,0
484,46.54.04,389.168945,tcp,41.95.4.92,10166,  <?>,147.32.84.229,13363,PA_FPA,90,31050,27713,0
485,46.54.04,3528.392822,udp,147.32.84.229,13363,  <->,99.252.136.199,57367,CON,20,3725,1477,0
486,46.54.04,3309.766113,udp,147.32.84.229,13363,  <->,76.111.238.233,8259,CON,14,1759,1307,0
487,46.54.04,3.993869,udp,94.193.3.209,10771,  <->,147.32.84.229,13363,CON,4,283,162,0
488,46.54.04,2844.798096,udp,86.0.11.249,45186,  <->,147.32.84.229,13363,CON,16,1458,560,0
489,46.54.04,3532.181396,udp,118.8.77.39,36313,  <->,147.32.84.229,13363,CON,116,20484,10087,0
490,46.54.04,3575.112061,tcp,147.32.85.2,49307,  <?>,147.32.3.12,4628,PA_PA,2656,1680543,60518,0
